日期,code,name,收盘,score,sim_ret
2025-07-24,000100,TCL集团,4.64,7,-0.0193965517241379
2025-08-21,000100,TCL集团,4.61,7,0.036876355748373085
2025-08-22,000100,TCL集团,4.78,9,-0.02510460251046027
2025-08-25,000100,TCL集团,4.74,7,-0.008438818565400852
2025-08-26,000100,TCL集团,4.78,7,-0.02928870292887041
2025-10-09,000100,TCL集团,4.51,8,-0.06208425720620828
2025-11-10,000100,TCL集团,4.43,7,-0.0022573363431150763
2025-12-08,000100,TCL集团,4.48,7,-0.011160714285714444
2025-12-17,000100,TCL集团,4.67,7,-0.03854389721627403
2026-01-06,000100,TCL集团,4.93,9,-0.03448275862068964
2026-01-07,000100,TCL集团,4.71,10,0.01273885350318463
2026-01-09,000100,TCL集团,4.76,9,0.042016806722689114
2026-01-12,000100,TCL集团,4.77,8,0.037735849056603904
2026-01-14,000100,TCL集团,4.96,9,0.004032258064516223
2026-01-15,000100,TCL集团,4.95,7,0.0040404040404039545
2023-04-12,601901,方正证券,6.99,8,0.005722460658082981
2023-04-17,601901,方正证券,7.03,8,-0.011379800853485073
2023-07-28,601901,方正证券,6.99,7,-0.004291845493562267
2023-07-31,601901,方正证券,7.03,7,0.09246088193456607
2023-08-02,601901,方正证券,6.96,7,0.14367816091954022
2023-08-03,601901,方正证券,7.68,8,0.00651041666666676
2023-08-04,601901,方正证券,7.75,8,-0.014193548387096815
2023-08-07,601901,方正证券,7.96,8,-0.02763819095477384
2023-11-06,601901,方正证券,8.45,8,0.07810650887573967
2023-11-07,601901,方正证券,9.32,8,0.032188841201716625
2023-11-08,601901,方正证券,8.89,9,0.02249718785151848
2023-11-09,601901,方正证券,9.11,9,-0.008781558726673994
2023-11-10,601901,方正证券,9.62,8,-0.055093555093555034
2023-11-16,601901,方正证券,9.33,8,-0.019292604501607687
2024-02-26,601901,方正证券,7.09,7,0.046544428772919616
2024-02-27,601901,方正证券,7.23,7,0.1313969571230981
2024-02-29,601901,方正证券,7.42,8,-0.0013477088948786774
2024-03-01,601901,方正证券,8.18,7,-0.1
2024-03-18,601901,方正证券,8.04,9,0.018656716417910495
2024-03-19,601901,方正证券,7.82,8,0.037084398976981986
2024-03-20,601901,方正证券,7.79,7,0.0025673940949935267
2024-03-21,601901,方正证券,8.19,9,-0.05616605616605606
2024-04-29,601901,方正证券,8.95,7,-0.04469273743016744
2024-04-30,601901,方正证券,8.79,8,-0.026166097838452636
2024-05-10,601901,方正证券,8.92,7,-0.04596412556053813
2024-09-25,601901,方正证券,7.23,7,0.2
2024-09-26,601901,方正证券,7.67,7,0.2
2024-09-27,601901,方正证券,8.31,7,0.2
2024-09-30,601901,方正证券,9.16,7,-0.05676855895196502
2024-10-08,601901,方正证券,10.09,8,-0.1
2024-10-09,601901,方正证券,9.06,7,-0.1
2024-11-07,601901,方正证券,9.41,8,-0.039319872476089375
2024-11-08,601901,方正证券,9.48,8,-0.0453586497890295
2024-11-11,601901,方正证券,9.33,7,-0.05037513397642022
2025-02-06,601901,方正证券,7.81,7,0.015364916773367493
2025-02-21,601901,方正证券,8.02,7,0.01122194513715709
2025-02-26,601901,方正证券,8.11,7,-0.04562268803945737
2025-02-27,601901,方正证券,8.05,7,-0.038509316770186396
2025-03-11,601901,方正证券,7.99,7,0.015018773466833444
2025-03-14,601901,方正证券,8.11,7,-0.008631319358816312
2025-05-07,601901,方正证券,7.48,7,0.016042780748662996
2025-05-14,601901,方正证券,7.72,8,-0.016839378238341956
2025-06-11,601901,方正证券,7.71,9,-0.005188067444876788
2025-06-25,601901,方正证券,7.94,8,-0.020151133501259463
2025-06-26,601901,方正证券,7.83,9,-0.010217113665389537
2025-06-27,601901,方正证券,7.81,9,-0.010243277848911547
2025-07-10,601901,方正证券,7.85,7,0.011464968152866338
2025-07-11,601901,方正证券,7.99,9,-0.010012515644555704
2025-07-14,601901,方正证券,7.9,7,0.00759493670886071
2025-07-15,601901,方正证券,7.94,9,-0.0037783375314861772
2025-07-17,601901,方正证券,7.96,8,0.011306532663316677
2025-07-21,601901,方正证券,7.99,7,0.036295369211514286
2025-07-22,601901,方正证券,8.05,7,0.03602484472049679
2025-07-23,601901,方正证券,8.09,9,0.02843016069221266
2025-07-24,601901,方正证券,8.28,7,0.003623188405797239
2025-07-25,601901,方正证券,8.34,7,-0.015587529976019065
2025-08-15,601901,方正证券,8.49,10,0.011778563015312089
2025-08-18,601901,方正证券,8.56,9,-0.00467289719626179
2025-08-19,601901,方正证券,8.43,7,0.03677342823250303
2025-08-22,601901,方正证券,8.74,7,-0.021739130434782553
2025-08-25,601901,方正证券,8.81,7,-0.014755959137344015
2025-10-24,601901,方正证券,8.13,7,0.03567035670356693
2025-10-27,601901,方正证券,8.25,7,0.009696969696969706
2025-10-28,601901,方正证券,8.21,7,0.0012180267965894989
2025-10-30,601901,方正证券,8.33,7,-0.014405762304921875
2025-12-17,601901,方正证券,7.86,7,-0.010178117048346065
2026-01-06,601901,方正证券,8.07,7,-0.019826517967781926
2026-01-07,601901,方正证券,8.0,7,-0.0012499999999999734
2026-01-12,601901,方正证券,7.99,8,-0.0062578222778472865
2026-01-13,601901,方正证券,8.17,8,-0.030599755201958383
2026-01-14,601901,方正证券,8.1,8,-0.02222222222222219
2023-11-06,600026,中远海能,13.76,7,-0.04433139534883717
2024-03-06,600026,中远海能,13.47,8,0.03414996288047506
2024-03-07,600026,中远海能,13.76,7,-0.026889534883720874
2024-03-08,600026,中远海能,13.82,8,-0.034732272069464575
2024-03-11,600026,中远海能,13.93,8,-0.02512562814070349
2024-03-19,600026,中远海能,14.35,7,0.07456445993031362
2024-05-10,600026,中远海能,16.37,8,0.04398289554062302
2024-05-13,600026,中远海能,17.34,7,-0.06459054209919268
2024-05-14,600026,中远海能,17.18,8,-0.05471478463329461
2024-05-15,600026,中远海能,17.09,7,-0.012873025160912748
2024-05-21,600026,中远海能,17.02,7,-0.03407755581668615
2024-09-26,600026,中远海能,13.76,7,0.2
2024-10-08,600026,中远海能,15.33,7,-0.1
2025-03-20,600026,中远海能,11.52,8,-0.023437499999999965
2025-05-06,600026,中远海能,10.52,9,-0.0294676806083649
2025-05-14,600026,中远海能,10.81,8,-0.04255319148936178
2025-05-15,600026,中远海能,10.52,7,-0.03041825095057037
2025-06-18,600026,中远海能,10.78,7,0.03617810760667909
2025-07-23,600026,中远海能,10.25,7,-0.006829268292682955
2025-08-06,600026,中远海能,10.3,7,-0.012621359223301046
2025-08-22,600026,中远海能,10.79,7,-0.031510658016682104
2025-08-25,600026,中远海能,10.8,8,-0.023148148148148147
2025-08-26,600026,中远海能,10.78,7,-0.03988868274582558
2025-09-01,600026,中远海能,10.65,8,-0.00657276995305167
2025-09-05,600026,中远海能,11.08,9,0.08754512635379066
2025-09-08,600026,中远海能,12.19,8,-0.021328958162428205
2025-09-09,600026,中远海能,12.1,8,-0.000826446280991718
2025-10-30,600026,中远海能,13.53,9,-0.07760532150776046
2025-10-31,600026,中远海能,13.49,9,-0.08005930318754634
2025-11-03,600026,中远海能,13.3,8,-0.05939849624060157
2026-01-06,600026,中远海能,12.0,7,0.059166666666666735
2026-01-08,600026,中远海能,12.54,8,0.10127591706539087
2026-01-09,600026,中远海能,12.71,7,0.10149488591660102
2026-01-12,600026,中远海能,13.63,7,0.04842259721203216
2026-02-12,600026,中远海能,18.73,7,0.07581420181526952
2026-02-24,600026,中远海能,18.65,7,0.103485254691689
2026-02-25,600026,中远海能,20.15,9,0.12357320099255593
2026-02-26,600026,中远海能,20.44,8,0.2
2026-02-27,600026,中远海能,20.58,7,0.2
2026-03-02,600026,中远海能,22.64,8,0.10335689045936394
2023-04-17,600023,浙能电力,3.67,8,0.021798365122615824
2023-04-18,600023,浙能电力,3.58,7,0.01955307262569828
2023-11-15,600023,浙能电力,3.93,7,0.022900763358778477
2023-11-20,600023,浙能电力,4.02,7,-0.0024875621890546734
2023-11-21,600023,浙能电力,4.02,7,-0.012437810945273478
2024-01-02,600023,浙能电力,4.31,8,0.03480278422273791
2024-01-03,600023,浙能电力,4.43,7,-0.0045146726862301525
2024-01-29,600023,浙能电力,4.77,7,0.010482180293501198
2024-03-08,600023,浙能电力,5.3,8,-0.032075471698113193
2024-03-11,600023,浙能电力,5.38,8,-0.01672862453531596
2024-03-14,600023,浙能电力,5.29,8,0.039697542533081276
2024-03-15,600023,浙能电力,5.41,7,0.016635859519408477
2024-03-18,600023,浙能电力,5.64,7,-0.028368794326241006
2024-09-25,600023,浙能电力,6.01,7,0.06322795341098168
2024-09-26,600023,浙能电力,5.95,7,0.05882352941176464
2024-09-27,600023,浙能电力,6.0,7,-0.02166666666666665
2024-09-30,600023,浙能电力,6.39,8,-0.05320813771517995
2024-10-08,600023,浙能电力,6.3,8,-0.03968253968253968
2025-02-17,600023,浙能电力,5.17,8,0.017408123791102487
2025-02-18,600023,浙能电力,5.22,8,-0.007662835249042153
2025-04-25,600023,浙能电力,5.47,7,-0.1
2025-04-28,600023,浙能电力,5.5,7,-0.1
2025-07-03,600023,浙能电力,5.11,7,0.037181996086105576
2025-07-04,600023,浙能电力,5.24,8,-0.013358778625954252
2025-07-07,600023,浙能电力,5.28,7,-0.028409090909090974
2025-07-23,600023,浙能电力,5.34,10,-0.03183520599250935
2025-07-24,600023,浙能电力,5.31,9,-0.030131826741996097
2025-10-09,600023,浙能电力,5.11,7,0.013698630136986183
2025-10-10,600023,浙能电力,5.16,7,0.005813953488372141
2025-10-15,600023,浙能电力,5.19,7,-0.005780346820809296
2025-10-29,600023,浙能电力,5.35,7,-0.02429906542056073
2025-10-30,600023,浙能电力,5.28,7,-0.005681818181818229
2025-11-07,600023,浙能电力,5.33,7,-0.005628517823639822
2025-11-10,600023,浙能电力,5.36,8,-0.018656716417910547
2025-12-19,600023,浙能电力,5.16,7,-0.005813953488372141
2026-02-24,600023,浙能电力,5.05,7,0.055445544554455495
2023-04-03,000776,广发证券,14.99,8,0.014009339559706409
2023-04-04,000776,广发证券,15.14,7,0.0006605019815059304
2023-04-11,000776,广发证券,15.38,7,-0.015604681404421339
2023-07-27,000776,广发证券,13.95,7,0.07311827956989257
2023-07-28,000776,广发证券,14.8,7,0.009459459459459377
2023-07-31,000776,广发证券,15.13,7,0.017184401850627876
2023-08-03,000776,广发证券,15.39,8,0.0012995451591942542
2023-08-04,000776,广发证券,15.54,8,-0.013513513513513455
2023-11-06,000776,广发证券,14.24,9,-0.016853932584269676
2024-02-08,000776,广发证券,13.06,7,0.012251148545176121
2024-02-21,000776,广发证券,13.22,7,-0.005295007564296542
2024-02-23,000776,广发证券,13.28,7,-0.015813253012048122
2024-04-29,000776,广发证券,12.53,7,-0.01276935355147647
2024-05-06,000776,广发证券,12.4,7,-0.010483870967741999
2024-07-22,000776,广发证券,11.58,7,-0.008635578583765081
2024-09-25,000776,广发证券,12.73,8,0.2
2024-09-26,000776,广发证券,13.32,8,0.2
2024-09-27,000776,广发证券,14.58,8,0.2
2024-09-30,000776,广发证券,16.1,8,-0.019875776397515654
2024-10-08,000776,广发证券,17.77,8,-0.1
2024-10-09,000776,广发证券,16.39,7,-0.1
2024-11-07,000776,广发证券,17.76,8,-0.04560810810810823
2024-11-08,000776,广发证券,17.27,8,-0.0167921250723798
2024-12-10,000776,广发证券,16.4,7,-0.020731707317073165
2025-02-06,000776,广发证券,15.13,7,0.012557832121612657
2025-02-07,000776,广发证券,15.41,7,0.004542504866969519
2025-02-12,000776,广发证券,15.48,7,0.0019379844961239896
2025-02-21,000776,广发证券,15.34,7,-0.0006518904823989431
2025-02-26,000776,广发证券,15.33,7,-0.030006523157208143
2025-03-19,000776,广发证券,15.49,7,-0.01678502259522271
2025-05-08,000776,广发证券,15.4,7,0.012337662337662305
2025-05-14,000776,广发证券,16.81,7,-0.03747769185008917
2025-05-15,000776,广发证券,16.43,8,-0.020693852708460126
2025-06-12,000776,广发证券,16.4,8,-0.002439024390243851
2025-06-16,000776,广发证券,16.37,8,-0.03481979230299329
2025-06-25,000776,广发证券,16.86,8,-0.008896797153024827
2025-06-26,000776,广发证券,16.76,9,-0.008949880668257883
2025-06-27,000776,广发证券,16.95,10,-0.023598820058996967
2025-07-04,000776,广发证券,16.9,7,0.010650887573964481
2025-07-07,000776,广发证券,16.95,8,0.024188790560471986
2025-07-08,000776,广发证券,17.05,7,0.03167155425219936
2025-07-11,000776,广发证券,17.59,7,-0.00966458214894816
2025-07-15,000776,广发证券,17.7,7,0.015819209039548088
2025-07-18,000776,广发证券,17.98,7,0.08120133481646279
2025-07-21,000776,广发证券,18.6,7,0.07365591397849448
2025-07-23,000776,广发证券,19.44,8,0.024691358024691377
2025-07-24,000776,广发证券,19.97,7,-0.007511266900350455
2025-08-14,000776,广发证券,20.64,8,-0.0014534883720930783
2025-08-15,000776,广发证券,21.18,8,-0.01274787535410763
2025-08-18,000776,广发证券,20.81,8,-0.000480538202787026
2025-09-29,000776,广发证券,22.85,9,0.04814004376367605
2025-09-30,000776,广发证券,22.18,9,0.0428313796212804
2025-10-09,000776,广发证券,23.09,9,0.005630142919012517
2025-10-10,000776,广发证券,23.95,9,0.020041753653444693
2025-10-13,000776,广发证券,23.13,8,0.04539559014267189
2025-10-15,000776,广发证券,24.43,9,-0.07408923454768722
2025-10-16,000776,广发证券,24.18,7,-0.057899090157154616
2025-12-17,000776,广发证券,21.83,7,-0.01053595968850192
2025-12-18,000776,广发证券,21.62,7,0.01341350601295093
2025-12-19,000776,广发证券,21.65,7,0.02078521939953824
2025-12-23,000776,广发证券,21.91,8,0.01323596531264259
2025-12-24,000776,广发证券,22.1,7,-0.007239819004524893
2025-12-26,000776,广发证券,22.2,7,-0.008108108108108096
2026-01-08,000776,广发证券,22.26,7,0.026954177897574025
2026-01-13,000776,广发证券,22.86,8,-0.013123359580052524
2023-04-17,600036,招商银行,28.48,7,-0.007373595505618008
2023-07-28,600036,招商银行,30.12,8,-0.0355245683930943
2023-07-31,600036,招商银行,30.58,8,-0.028776978417266157
2023-08-04,600036,招商银行,29.9,7,-0.02876254180602005
2023-09-06,600036,招商银行,28.38,7,-0.01585623678646932
2024-01-03,600036,招商银行,22.79,7,0.015796401930671323
2024-02-19,600036,招商银行,26.64,7,0.04429429429429428
2024-02-21,600036,招商银行,28.02,7,-0.02676659528907923
2024-02-22,600036,招商银行,27.82,7,-0.022286125089863443
2024-02-23,600036,招商银行,27.97,7,-0.03324991061851983
2024-04-19,600036,招商银行,28.64,7,-0.005586592178770954
2024-05-06,600036,招商银行,29.9,7,-0.0013377926421404398
2024-05-10,600036,招商银行,30.64,7,-0.01860313315926894
2024-05-13,600036,招商银行,30.93,7,0.010992563853863558
2024-05-16,600036,招商银行,31.27,8,-0.00031979533098810395
2024-05-17,600036,招商银行,31.87,7,-0.02478820207091317
2024-07-17,600036,招商银行,31.06,7,-0.023502897617514503
2024-09-25,600036,招商银行,31.14,7,0.11111111111111113
2024-09-26,600036,招商银行,32.37,7,0.14272474513438385
2024-09-30,600036,招商银行,34.6,7,0.03236994219653171
2024-10-08,600036,招商银行,36.99,7,-0.04244390375777238
2024-10-23,600036,招商银行,36.65,7,-0.031105047748976825
2024-10-24,600036,招商银行,36.3,7,-0.01955922865013757
2024-12-10,600036,招商银行,35.59,7,-0.03652711435796584
2024-12-11,600036,招商银行,35.29,8,-0.015868517993766006
2024-12-24,600036,招商银行,36.21,7,0.0033140016570007576
2024-12-26,600036,招商银行,36.47,7,-0.004935563476830264
2024-12-30,600036,招商银行,36.61,7,-0.026222343621961238
2025-02-11,600036,招商银行,37.97,8,0.02765341058730588
2025-02-12,600036,招商银行,38.61,8,0.0025900025900026267
2025-02-13,600036,招商银行,38.7,8,0.008785529715762177
2025-02-14,600036,招商银行,39.02,8,-0.001281394156842754
2025-02-18,600036,招商银行,39.04,7,-0.01664959016393439
2025-03-11,600036,招商银行,40.5,8,0.0407407407407407
2025-03-14,600036,招商银行,42.15,7,0.020403321470937118
2025-05-12,600036,招商银行,40.79,8,0.027457710223093835
2025-05-13,600036,招商银行,41.55,7,-0.0069795427196149016
2025-06-11,600036,招商银行,42.3,8,0.011111111111111254
2025-06-12,600036,招商银行,42.22,8,0.017764092846991947
2025-07-08,600036,招商银行,44.61,8,0.000448329970858622
2025-07-10,600036,招商银行,45.23,10,-0.022551403935440993
2025-07-11,600036,招商银行,44.63,8,-0.011875420120994871
2025-11-10,600036,招商银行,41.71,7,0.01174778230640139
2025-11-11,600036,招商银行,41.95,7,0.006912991656734186
2025-11-13,600036,招商银行,42.2,7,-0.00781990521327027
2023-04-13,600886,国投电力,9.95,8,0.016080402010050267
2023-04-14,600886,国投电力,10.02,7,0.003992015968063965
2023-04-17,600886,国投电力,10.12,7,-0.003952569169960391
2023-04-18,600886,国投电力,10.11,7,-0.009891196834816979
2023-07-31,600886,国投电力,11.49,7,0.03916449086161874
2023-08-01,600886,国投电力,11.86,8,0.010118043844856746
2023-08-02,600886,国投电力,11.79,7,0.02629346904156069
2023-08-03,600886,国投电力,11.94,8,0.017587939698492535
2023-08-04,600886,国投电力,11.98,8,0.0
2023-08-07,600886,国投电力,12.1,7,0.0024793388429753004
2023-08-08,600886,国投电力,12.15,7,-0.019753086419753103
2023-11-15,600886,国投电力,11.37,7,0.014072119613016723
2023-11-16,600886,国投电力,11.48,7,-0.0069686411149825845
2023-11-20,600886,国投电力,11.53,7,-0.002601908065914949
2024-01-02,600886,国投电力,12.5,8,0.0015999999999999658
2024-01-03,600886,国投电力,12.58,8,-0.007154213036565967
2024-03-05,600886,国投电力,13.98,8,0.019313304721030013
2024-03-06,600886,国投电力,13.92,7,0.0064655172413793
2024-03-07,600886,国投电力,14.03,7,-0.039201710620099715
2024-03-08,600886,国投电力,14.25,8,-0.04140350877192982
2024-05-23,600886,国投电力,15.42,8,0.0642023346303502
2024-09-27,600886,国投电力,15.44,7,0.015544041450777216
2024-09-30,600886,国投电力,16.49,8,-0.027289266221952657
2024-10-08,600886,国投电力,15.93,7,0.0025109855618330773
2024-10-10,600886,国投电力,16.04,8,-0.03990024937655853
2024-12-25,600886,国投电力,16.19,8,-0.0135886349598518
2024-12-27,600886,国投电力,16.09,7,-0.02921068986948419
2025-03-19,600886,国投电力,13.87,8,0.0
2025-04-28,600886,国投电力,14.87,7,-0.028244788164088767
2025-04-29,600886,国投电力,14.75,7,-0.002711864406779603
2025-05-07,600886,国投电力,14.71,7,0.0
2025-05-09,600886,国投电力,14.84,7,-0.008086253369272184
2025-05-15,600886,国投电力,15.02,7,0.027962716378162448
2025-05-19,600886,国投电力,15.02,7,0.02596537949400803
2025-05-20,600886,国投电力,15.44,7,-0.0025906735751294787
2025-05-21,600886,国投电力,15.45,7,0.0038834951456311003
2025-07-21,600886,国投电力,14.73,8,0.003394433129667273
2025-07-22,600886,国投电力,15.13,7,-0.01123595505617977
2025-07-23,600886,国投电力,14.89,9,0.01544660846205498
2025-07-24,600886,国投电力,14.78,7,0.03788903924221925
2025-07-25,600886,国投电力,14.96,8,0.03208556149732611
2025-07-28,600886,国投电力,15.12,7,0.01124338624338624
2025-07-29,600886,国投电力,15.34,7,-0.013689700130378036
2025-10-13,600886,国投电力,13.87,7,0.03244412400865185
2025-11-06,600886,国投电力,14.69,7,0.0006807351940095158
2026-02-27,600886,国投电力,13.25,8,0.023396226415094378
2026-03-02,600886,国投电力,13.46,8,0.02005943536404157
